"method","structure","heavy_tailed","n","p","replication","distance"
"ExtremeCausal","GARCH",FALSE,500,10,31,10
"ExtremeCausal","GARCH",FALSE,500,10,32,12
"ExtremeCausal","GARCH",FALSE,500,10,33,10
"ExtremeCausal","GARCH",FALSE,500,10,34,8
"ExtremeCausal","GARCH",FALSE,500,10,35,5
"ExtremeCausal","GARCH",FALSE,500,10,36,7
"ExtremeCausal","GARCH",FALSE,500,10,37,8
"ExtremeCausal","GARCH",FALSE,500,10,38,7
"ExtremeCausal","GARCH",FALSE,500,10,39,8
"ExtremeCausal","GARCH",FALSE,500,10,40,8
"ExtremeCausal","GARCH",FALSE,500,10,41,7
"ExtremeCausal","GARCH",FALSE,500,10,42,4
"ExtremeCausal","GARCH",FALSE,500,10,43,14
"ExtremeCausal","GARCH",FALSE,500,10,44,3
"ExtremeCausal","GARCH",FALSE,500,10,45,8
"ExtremeCausal","GARCH",FALSE,500,10,46,8
"ExtremeCausal","GARCH",FALSE,500,10,47,6
"ExtremeCausal","GARCH",FALSE,500,10,48,5
"ExtremeCausal","GARCH",FALSE,500,10,49,5
"ExtremeCausal","GARCH",FALSE,500,10,50,8
"ExtremeCausal","GARCH",FALSE,500,10,51,10
"ExtremeCausal","GARCH",FALSE,500,10,52,5
"ExtremeCausal","GARCH",FALSE,500,10,53,6
"ExtremeCausal","GARCH",FALSE,500,10,54,7
"ExtremeCausal","GARCH",FALSE,500,10,55,4
"ExtremeCausal","GARCH",FALSE,500,10,56,7
"ExtremeCausal","GARCH",FALSE,500,10,57,6
"ExtremeCausal","GARCH",FALSE,500,10,58,5
"ExtremeCausal","GARCH",FALSE,500,10,59,5
"ExtremeCausal","GARCH",FALSE,500,10,60,10
"ExtremeCausal","GARCH",FALSE,500,10,61,3
"ExtremeCausal","GARCH",FALSE,500,10,62,5
"ExtremeCausal","GARCH",FALSE,500,10,63,3
"ExtremeCausal","GARCH",FALSE,500,10,64,9
"ExtremeCausal","GARCH",FALSE,500,10,65,6
"ExtremeCausal","GARCH",FALSE,500,10,66,8
"ExtremeCausal","GARCH",FALSE,500,10,67,6
"ExtremeCausal","GARCH",FALSE,500,10,68,2
"ExtremeCausal","GARCH",FALSE,500,10,69,7
"ExtremeCausal","GARCH",FALSE,500,10,70,8
"ExtremeCausal","GARCH",FALSE,500,10,71,6
"ExtremeCausal","GARCH",FALSE,500,10,72,5
"ExtremeCausal","GARCH",FALSE,500,10,73,5
"ExtremeCausal","GARCH",FALSE,500,10,74,7
"ExtremeCausal","GARCH",FALSE,500,10,75,11
"ExtremeCausal","GARCH",FALSE,500,10,76,5
"ExtremeCausal","GARCH",FALSE,500,10,77,5
"ExtremeCausal","GARCH",FALSE,500,10,78,3
"ExtremeCausal","GARCH",FALSE,500,10,79,3
"ExtremeCausal","GARCH",FALSE,500,10,80,7
"ExtremeCausal","GARCH",FALSE,500,10,81,11
"ExtremeCausal","GARCH",FALSE,500,10,82,5
"ExtremeCausal","GARCH",FALSE,500,10,83,11
"ExtremeCausal","GARCH",FALSE,500,10,84,6
"ExtremeCausal","GARCH",FALSE,500,10,85,14
"ExtremeCausal","GARCH",FALSE,500,10,86,4
