method,structure,heavy_tailed,n,p,replication,distance
PCMCI_Cor,GARCH,False,500,20,46,71
PCMCI_Cor,GARCH,False,500,20,47,71
PCMCI_Cor,GARCH,False,500,20,48,67
PCMCI_Cor,GARCH,False,500,20,49,64
PCMCI_Cor,GARCH,False,500,20,50,75
PCMCI_Cor,GARCH,False,500,20,51,77
PCMCI_Cor,GARCH,False,500,20,52,73
PCMCI_Cor,GARCH,False,500,20,53,81
PCMCI_Cor,GARCH,False,500,20,54,80
PCMCI_Cor,GARCH,False,500,20,55,79
PCMCI_Cor,GARCH,False,500,20,56,77
PCMCI_Cor,GARCH,False,500,20,57,79
PCMCI_Cor,GARCH,False,500,20,58,87
PCMCI_Cor,GARCH,False,500,20,59,63
PCMCI_Cor,GARCH,False,500,20,60,66
PCMCI_Cor,GARCH,False,500,20,61,62
PCMCI_Cor,GARCH,False,500,20,62,65
PCMCI_Cor,GARCH,False,500,20,63,80
PCMCI_Cor,GARCH,False,500,20,64,73
PCMCI_Cor,GARCH,False,500,20,65,80
PCMCI_Cor,GARCH,False,500,20,66,74
PCMCI_Cor,GARCH,False,500,20,67,73
PCMCI_Cor,GARCH,False,500,20,68,76
PCMCI_Cor,GARCH,False,500,20,69,78
PCMCI_Cor,GARCH,False,500,20,70,80
PCMCI_Cor,GARCH,False,500,20,71,69
PCMCI_Cor,GARCH,False,500,20,72,77
PCMCI_Cor,GARCH,False,500,20,73,59
PCMCI_Cor,GARCH,False,500,20,74,74
PCMCI_Cor,GARCH,False,500,20,75,76
PCMCI_Cor,GARCH,False,500,20,76,88
PCMCI_Cor,GARCH,False,500,20,77,77
PCMCI_Cor,GARCH,False,500,20,78,96
PCMCI_Cor,GARCH,False,500,20,79,72
PCMCI_Cor,GARCH,False,500,20,80,70
PCMCI_Cor,GARCH,False,500,20,81,69
PCMCI_Cor,GARCH,False,500,20,82,75
PCMCI_Cor,GARCH,False,500,20,83,72
PCMCI_Cor,GARCH,False,500,20,84,74
PCMCI_Cor,GARCH,False,500,20,85,78
PCMCI_Cor,GARCH,False,500,20,86,73
PCMCI_Cor,GARCH,False,500,20,87,81
PCMCI_Cor,GARCH,False,500,20,88,73
PCMCI_Cor,GARCH,False,500,20,89,86
PCMCI_Cor,GARCH,False,500,20,90,93
PCMCI_Cor,GARCH,False,500,20,91,96
PCMCI_Cor,GARCH,False,500,20,92,88
PCMCI_Cor,GARCH,False,500,20,93,74
PCMCI_Cor,GARCH,False,500,20,94,63
PCMCI_Cor,GARCH,False,500,20,95,67
PCMCI_Cor,GARCH,False,500,20,96,80
PCMCI_Cor,GARCH,False,500,20,97,71
PCMCI_Cor,GARCH,False,500,20,98,69
PCMCI_Cor,GARCH,False,500,20,99,87
PCMCI_Cor,GARCH,False,500,20,100,70
PCMCI_Cor,GARCH,False,5000,2,1,1
PCMCI_Cor,GARCH,False,5000,2,2,1
PCMCI_Cor,GARCH,False,5000,2,3,1
PCMCI_Cor,GARCH,False,5000,2,4,0
PCMCI_Cor,GARCH,False,5000,2,5,0
PCMCI_Cor,GARCH,False,5000,2,6,1
PCMCI_Cor,GARCH,False,5000,2,7,1
PCMCI_Cor,GARCH,False,5000,2,8,1
